event_id,customer_id,campaign_id,advertiser_id,product_id,position,clicked,event_time
EVT_025215,CUST_02966,CMP_012,ADV005,PRDT_141,4,0,2026-08-06 19:27:00
EVT_035348,CUST_00523,CMP_008,ADV016,PRDT_051,10,0,2026-08-06 19:28:00
EVT_034686,CUST_02026,CMP_008,ADV016,PRDT_179,4,0,2026-08-06 19:36:00
EVT_003558,CUST_03904,CMP_018,ADV010,PRDT_123,8,0,2026-08-06 19:38:00
EVT_043292,CUST_02662,CMP_005,ADV009,PRDT_147,9,0,2026-08-06 19:39:00
EVT_028415,CUST_02084,CMP_018,ADV010,PRDT_106,4,0,2026-08-06 19:41:00
EVT_045552,CUST_03121,CMP_039,ADV001,PRDT_195,4,0,2026-08-06 19:42:00
EVT_036752,CUST_01566,CMP_044,ADV015,PRDT_105,6,0,2026-08-06 19:42:00
EVT_040496,CUST_02028,CMP_049,ADV011,PRDT_070,5,0,2026-08-06 19:42:00
EVT_001459,CUST_04560,CMP_038,ADV012,PRDT_152,3,0,2026-08-06 19:45:00
EVT_034514,CUST_00734,CMP_012,ADV005,PRDT_017,2,0,2026-08-06 19:47:00
EVT_047445,CUST_00256,CMP_010,ADV017,PRDT_072,3,0,2026-08-06 19:49:00
EVT_013240,CUST_02505,CMP_018,ADV010,PRDT_043,9,0,2026-08-06 19:51:00
EVT_006982,CUST_00745,CMP_019,ADV019,PRDT_071,7,0,2026-08-06 19:51:00
EVT_014093,CUST_02410,CMP_036,ADV003,PRDT_136,1,0,2026-08-06 19:59:00
EVT_007125,CUST_03625,CMP_043,ADV016,PRDT_010,8,1,2026-08-06 20:04:00
EVT_002393,CUST_00062,CMP_007,ADV001,PRDT_195,10,0,2026-08-06 20:05:00
EVT_020970,CUST_01317,CMP_014,ADV003,PRDT_189,1,0,2026-08-06 20:05:00
EVT_036935,CUST_04143,CMP_011,ADV005,PRDT_077,9,0,2026-08-06 20:11:00
EVT_040796,CUST_03571,CMP_047,ADV014,PRDT_054,9,0,2026-08-06 20:13:00
EVT_021518,CUST_03649,CMP_025,ADV019,PRDT_190,9,0,2026-08-06 20:17:00
EVT_018109,CUST_00627,CMP_027,ADV013,PRDT_057,10,0,2026-08-06 20:17:00
EVT_036932,CUST_00546,CMP_016,ADV005,PRDT_017,5,0,2026-08-06 20:19:00
EVT_016760,CUST_04949,CMP_033,ADV008,PRDT_199,7,1,2026-08-06 20:23:00
EVT_042925,CUST_01096,CMP_041,ADV005,PRDT_174,9,0,2026-08-06 20:24:00
EVT_037918,CUST_00180,CMP_048,ADV002,PRDT_167,5,0,2026-08-06 20:27:00
EVT_019700,CUST_03499,CMP_025,ADV019,PRDT_108,10,0,2026-08-06 20:27:00
EVT_004693,CUST_03528,CMP_041,ADV005,PRDT_141,9,0,2026-08-06 20:32:00
EVT_045089,CUST_01500,CMP_006,ADV003,PRDT_016,10,0,2026-08-06 20:32:00
EVT_013022,CUST_04473,CMP_043,ADV016,PRDT_010,6,0,2026-08-06 20:33:00
EVT_020489,CUST_02221,CMP_026,ADV013,PRDT_060,1,0,2026-08-06 20:34:00
EVT_048779,CUST_04214,CMP_043,ADV016,PRDT_087,5,0,2026-08-06 20:38:00
EVT_005223,CUST_00080,CMP_048,ADV002,PRDT_085,7,0,2026-08-06 20:46:00
EVT_048015,CUST_02857,CMP_015,ADV005,PRDT_017,5,0,2026-08-06 20:51:00
EVT_012838,CUST_01322,CMP_004,ADV002,PRDT_154,7,0,2026-08-06 20:53:00
EVT_031059,CUST_03884,CMP_040,ADV012,PRDT_090,2,0,2026-08-06 20:56:00
EVT_043895,CUST_04324,CMP_039,ADV001,PRDT_076,4,1,2026-08-06 20:57:00
EVT_007697,CUST_04718,CMP_048,ADV002,PRDT_047,10,0,2026-08-06 20:58:00
EVT_021427,CUST_04342,CMP_015,ADV005,PRDT_088,3,0,2026-08-06 21:07:00
EVT_046762,CUST_01699,CMP_031,ADV008,PRDT_196,6,0,2026-08-06 21:10:00
EVT_013965,CUST_00501,CMP_008,ADV016,PRDT_056,7,0,2026-08-06 21:10:00
EVT_038296,CUST_04714,CMP_039,ADV001,PRDT_131,7,0,2026-08-06 21:10:00
EVT_016096,CUST_02597,CMP_025,ADV019,PRDT_166,2,0,2026-08-06 21:14:00
EVT_023455,CUST_01382,CMP_016,ADV005,PRDT_174,3,0,2026-08-06 21:16:00
EVT_001697,CUST_00450,CMP_048,ADV002,PRDT_047,4,0,2026-08-06 21:17:00
EVT_022479,CUST_03332,CMP_013,ADV006,PRDT_125,8,0,2026-08-06 21:17:00
EVT_019421,CUST_04483,CMP_041,ADV005,PRDT_174,9,0,2026-08-06 21:18:00
EVT_025124,CUST_02458,CMP_037,ADV018,PRDT_058,5,0,2026-08-06 21:19:00
EVT_012403,CUST_00772,CMP_042,ADV017,PRDT_072,10,0,2026-08-06 21:21:00
EVT_042805,CUST_03379,CMP_040,ADV012,PRDT_126,10,0,2026-08-06 21:21:00
EVT_015931,CUST_00873,CMP_031,ADV008,PRDT_196,10,0,2026-08-06 21:26:00
EVT_043243,CUST_00345,CMP_020,ADV017,PRDT_160,2,0,2026-08-06 21:26:00
EVT_012779,CUST_00913,CMP_043,ADV016,PRDT_184,1,0,2026-08-06 21:31:00
EVT_045444,CUST_04386,CMP_034,ADV007,PRDT_065,6,0,2026-08-06 21:31:00
EVT_047666,CUST_04891,CMP_039,ADV001,PRDT_067,4,0,2026-08-06 21:33:00
EVT_048626,CUST_02301,CMP_007,ADV001,PRDT_086,4,0,2026-08-06 21:33:00
EVT_020363,CUST_04041,CMP_032,ADV002,PRDT_041,2,0,2026-08-06 21:35:00
EVT_026156,CUST_01722,CMP_027,ADV013,PRDT_063,3,0,2026-08-06 21:38:00
EVT_026693,CUST_04132,CMP_010,ADV017,PRDT_072,10,0,2026-08-06 21:43:00
EVT_010934,CUST_04707,CMP_003,ADV001,PRDT_132,3,0,2026-08-06 21:43:00
EVT_027686,CUST_04273,CMP_023,ADV014,PRDT_035,4,0,2026-08-06 21:48:00
EVT_000817,CUST_02616,CMP_032,ADV002,PRDT_176,3,0,2026-08-06 21:49:00
EVT_038051,CUST_01992,CMP_039,ADV001,PRDT_086,10,0,2026-08-06 21:51:00
EVT_030196,CUST_01942,CMP_020,ADV017,PRDT_110,6,0,2026-08-06 21:51:00
EVT_000762,CUST_03768,CMP_045,ADV015,PRDT_104,5,0,2026-08-06 21:51:00
EVT_003919,CUST_01422,CMP_015,ADV005,PRDT_095,5,0,2026-08-06 21:52:00
EVT_020556,CUST_01853,CMP_005,ADV009,PRDT_066,1,0,2026-08-06 21:52:00
EVT_037393,CUST_02647,CMP_039,ADV001,PRDT_067,7,0,2026-08-06 21:56:00
EVT_046060,CUST_01600,CMP_009,ADV006,PRDT_125,8,0,2026-08-06 21:57:00
EVT_013976,CUST_01629,CMP_043,ADV016,PRDT_087,1,0,2026-08-06 22:02:00
EVT_018513,CUST_01058,CMP_015,ADV005,PRDT_113,8,0,2026-08-06 22:04:00
EVT_019812,CUST_03836,CMP_035,ADV002,PRDT_047,1,0,2026-08-06 22:06:00
EVT_010994,CUST_01552,CMP_010,ADV017,PRDT_008,1,0,2026-08-06 22:12:00
EVT_010929,CUST_03887,CMP_009,ADV006,PRDT_138,10,0,2026-08-06 22:12:00
EVT_018070,CUST_00035,CMP_013,ADV006,PRDT_177,4,0,2026-08-06 22:14:00
EVT_029871,CUST_01993,CMP_017,ADV010,PRDT_078,10,0,2026-08-06 22:15:00
EVT_009416,CUST_04509,CMP_003,ADV001,PRDT_093,3,0,2026-08-06 22:16:00
EVT_001931,CUST_00794,CMP_040,ADV012,PRDT_007,5,0,2026-08-06 22:16:00
EVT_016702,CUST_02900,CMP_009,ADV006,PRDT_125,6,0,2026-08-06 22:20:00
EVT_046523,CUST_02512,CMP_021,ADV014,PRDT_035,10,0,2026-08-06 22:21:00
EVT_008114,CUST_02300,CMP_037,ADV018,PRDT_038,3,0,2026-08-06 22:22:00
EVT_022883,CUST_04248,CMP_019,ADV019,PRDT_071,7,0,2026-08-06 22:22:00
EVT_018200,CUST_02879,CMP_037,ADV018,PRDT_058,4,1,2026-08-06 22:25:00
EVT_041924,CUST_02151,CMP_040,ADV012,PRDT_002,9,0,2026-08-06 22:25:00
EVT_038141,CUST_01370,CMP_005,ADV009,PRDT_194,1,0,2026-08-06 22:28:00
EVT_048342,CUST_01378,CMP_043,ADV016,PRDT_056,7,0,2026-08-06 22:33:00
EVT_011701,CUST_00531,CMP_020,ADV017,PRDT_149,5,0,2026-08-06 22:33:00
EVT_039283,CUST_02576,CMP_026,ADV013,PRDT_060,7,0,2026-08-06 22:41:00
EVT_020559,CUST_03375,CMP_005,ADV009,PRDT_135,10,0,2026-08-06 22:46:00
EVT_001961,CUST_03345,CMP_041,ADV005,PRDT_163,4,0,2026-08-06 23:00:00
EVT_032262,CUST_00260,CMP_033,ADV008,PRDT_083,3,0,2026-08-06 23:02:00
EVT_042187,CUST_00143,CMP_002,ADV013,PRDT_063,5,0,2026-08-06 23:09:00
EVT_040746,CUST_01926,CMP_003,ADV001,PRDT_064,4,0,2026-08-06 23:09:00
EVT_041914,CUST_03839,CMP_033,ADV008,PRDT_091,2,0,2026-08-06 23:10:00
EVT_015031,CUST_03813,CMP_002,ADV013,PRDT_107,9,0,2026-08-06 23:10:00
EVT_002328,CUST_02803,CMP_033,ADV008,PRDT_039,10,0,2026-08-06 23:11:00
EVT_037805,CUST_02180,CMP_031,ADV008,PRDT_069,1,0,2026-08-06 23:13:00
EVT_004019,CUST_00098,CMP_024,ADV001,PRDT_131,1,0,2026-08-06 23:14:00
EVT_035731,CUST_01554,CMP_017,ADV010,PRDT_123,2,0,2026-08-06 23:16:00
EVT_044664,CUST_00252,CMP_022,ADV009,PRDT_182,7,0,2026-08-06 23:18:00
EVT_026497,CUST_03930,CMP_022,ADV009,PRDT_020,6,0,2026-08-06 23:21:00
EVT_013932,CUST_00344,CMP_015,ADV005,PRDT_095,4,0,2026-08-06 23:25:00
EVT_028777,CUST_01209,CMP_003,ADV001,PRDT_093,9,0,2026-08-06 23:27:00
EVT_003193,CUST_03011,CMP_014,ADV003,PRDT_074,8,0,2026-08-06 23:33:00
EVT_024895,CUST_01706,CMP_012,ADV005,PRDT_141,2,0,2026-08-06 23:34:00
EVT_030503,CUST_00485,CMP_036,ADV003,PRDT_189,5,0,2026-08-06 23:36:00
EVT_041347,CUST_00927,CMP_010,ADV017,PRDT_172,2,0,2026-08-06 23:42:00
EVT_001486,CUST_00601,CMP_016,ADV005,PRDT_157,9,1,2026-08-06 23:45:00
EVT_006713,CUST_04848,CMP_008,ADV016,PRDT_051,9,1,2026-08-06 23:47:00
EVT_016587,CUST_01514,CMP_010,ADV017,PRDT_160,2,0,2026-08-06 23:50:00
EVT_031102,CUST_03592,CMP_050,ADV019,PRDT_108,10,0,2026-08-06 23:50:00
EVT_048821,CUST_04561,CMP_005,ADV009,PRDT_066,4,0,2026-08-06 23:50:00
EVT_022630,CUST_03521,CMP_028,ADV004,PRDT_170,9,0,2026-08-06 23:54:00
EVT_023857,CUST_04567,CMP_027,ADV013,PRDT_060,2,0,2026-08-06 23:56:00
EVT_028791,CUST_00973,CMP_018,ADV010,PRDT_048,3,0,2026-08-06 23:57:00
EVT_029438,CUST_01075,CMP_045,ADV015,PRDT_033,2,0,2026-08-06 23:58:00
EVT_045956,CUST_03147,CMP_022,ADV009,PRDT_061,3,0,2026-08-07 00:02:00
EVT_025230,CUST_04951,CMP_046,ADV005,PRDT_077,10,0,2026-08-07 00:05:00
EVT_027695,CUST_02402,CMP_008,ADV016,PRDT_010,1,0,2026-08-07 00:06:00
EVT_008897,CUST_00182,CMP_038,ADV012,PRDT_046,7,0,2026-08-07 00:11:00
EVT_039397,CUST_03780,CMP_040,ADV012,PRDT_168,4,0,2026-08-07 00:13:00
EVT_003607,CUST_00836,CMP_047,ADV014,PRDT_035,3,0,2026-08-07 00:16:00
EVT_049031,CUST_02562,CMP_024,ADV001,PRDT_200,5,0,2026-08-07 00:16:00
EVT_033889,CUST_03262,CMP_018,ADV010,PRDT_123,10,0,2026-08-07 00:25:00
EVT_007510,CUST_01621,CMP_045,ADV015,PRDT_062,10,0,2026-08-07 00:25:00
EVT_016496,CUST_01607,CMP_016,ADV005,PRDT_017,5,0,2026-08-07 00:31:00
EVT_047199,CUST_00159,CMP_024,ADV001,PRDT_093,10,0,2026-08-07 00:31:00
EVT_044214,CUST_03136,CMP_030,ADV017,PRDT_149,7,0,2026-08-07 00:32:00
EVT_018399,CUST_02313,CMP_048,ADV002,PRDT_027,1,0,2026-08-07 00:32:00
EVT_028638,CUST_00442,CMP_037,ADV018,PRDT_058,8,0,2026-08-07 00:33:00
EVT_018695,CUST_04429,CMP_027,ADV013,PRDT_107,4,0,2026-08-07 00:34:00
EVT_029809,CUST_04675,CMP_017,ADV010,PRDT_048,5,0,2026-08-07 00:35:00
EVT_005584,CUST_00311,CMP_040,ADV012,PRDT_007,3,0,2026-08-07 00:42:00
EVT_018827,CUST_00422,CMP_006,ADV003,PRDT_185,10,0,2026-08-07 00:44:00
EVT_042957,CUST_00977,CMP_026,ADV013,PRDT_119,2,0,2026-08-07 00:46:00
EVT_047829,CUST_04966,CMP_036,ADV003,PRDT_136,9,0,2026-08-07 00:48:00
EVT_003665,CUST_04748,CMP_046,ADV005,PRDT_141,5,0,2026-08-07 00:49:00
EVT_035021,CUST_04524,CMP_026,ADV013,PRDT_134,5,0,2026-08-07 00:50:00
EVT_010642,CUST_04454,CMP_035,ADV002,PRDT_085,2,0,2026-08-07 00:52:00
EVT_031407,CUST_01348,CMP_043,ADV016,PRDT_179,2,0,2026-08-07 00:53:00
EVT_028047,CUST_02170,CMP_050,ADV019,PRDT_190,7,0,2026-08-07 00:55:00
EVT_037047,CUST_03983,CMP_008,ADV016,PRDT_180,2,0,2026-08-07 00:55:00
EVT_040874,CUST_01957,CMP_003,ADV001,PRDT_076,7,0,2026-08-07 01:02:00
EVT_002757,CUST_03679,CMP_006,ADV003,PRDT_185,2,0,2026-08-07 01:02:00
EVT_029743,CUST_02528,CMP_041,ADV005,PRDT_113,7,0,2026-08-07 01:05:00
EVT_002623,CUST_00329,CMP_033,ADV008,PRDT_199,2,0,2026-08-07 01:06:00
EVT_042169,CUST_03102,CMP_036,ADV003,PRDT_136,7,0,2026-08-07 01:08:00
EVT_001538,CUST_01311,CMP_017,ADV010,PRDT_106,6,0,2026-08-07 01:09:00
EVT_035451,CUST_00122,CMP_020,ADV017,PRDT_036,5,0,2026-08-07 01:12:00
EVT_010676,CUST_02748,CMP_021,ADV014,PRDT_050,1,0,2026-08-07 01:12:00
EVT_015684,CUST_00467,CMP_043,ADV016,PRDT_056,6,0,2026-08-07 01:17:00
EVT_001636,CUST_02532,CMP_007,ADV001,PRDT_164,1,0,2026-08-07 01:23:00
EVT_015953,CUST_03323,CMP_034,ADV007,PRDT_065,6,0,2026-08-07 01:24:00
EVT_035565,CUST_00991,CMP_034,ADV007,PRDT_021,5,0,2026-08-07 01:30:00
EVT_034433,CUST_02247,CMP_033,ADV008,PRDT_199,4,0,2026-08-07 01:35:00
EVT_015289,CUST_03944,CMP_011,ADV005,PRDT_095,9,0,2026-08-07 01:41:00
EVT_007854,CUST_04273,CMP_022,ADV009,PRDT_147,10,0,2026-08-07 01:43:00
EVT_045337,CUST_01387,CMP_015,ADV005,PRDT_157,5,0,2026-08-07 01:47:00
EVT_011391,CUST_02474,CMP_038,ADV012,PRDT_068,5,0,2026-08-07 01:48:00
EVT_032289,CUST_04200,CMP_025,ADV019,PRDT_108,3,0,2026-08-07 01:52:00
EVT_043561,CUST_02460,CMP_019,ADV019,PRDT_121,10,0,2026-08-07 02:02:00
EVT_029679,CUST_02804,CMP_030,ADV017,PRDT_072,1,0,2026-08-07 02:03:00
EVT_015726,CUST_02643,CMP_011,ADV005,PRDT_077,10,0,2026-08-07 02:06:00
EVT_029792,CUST_03397,CMP_016,ADV005,PRDT_113,1,0,2026-08-07 02:06:00
EVT_049539,CUST_00746,CMP_023,ADV014,PRDT_024,6,0,2026-08-07 02:06:00
EVT_046132,CUST_02309,CMP_015,ADV005,PRDT_095,9,0,2026-08-07 02:14:00
EVT_000539,CUST_02904,CMP_017,ADV010,PRDT_123,7,0,2026-08-07 02:20:00
EVT_039967,CUST_04189,CMP_017,ADV010,PRDT_048,7,0,2026-08-07 02:20:00
EVT_001365,CUST_02100,CMP_006,ADV003,PRDT_092,6,0,2026-08-07 02:21:00
EVT_025338,CUST_03197,CMP_041,ADV005,PRDT_077,10,0,2026-08-07 02:24:00
EVT_012033,CUST_00810,CMP_028,ADV004,PRDT_187,7,0,2026-08-07 02:24:00
EVT_012104,CUST_03545,CMP_042,ADV017,PRDT_036,3,0,2026-08-07 02:26:00
EVT_021985,CUST_01526,CMP_010,ADV017,PRDT_172,7,0,2026-08-07 02:39:00
EVT_024400,CUST_01388,CMP_026,ADV013,PRDT_063,4,0,2026-08-07 02:47:00
EVT_010990,CUST_04626,CMP_033,ADV008,PRDT_083,5,1,2026-08-07 02:50:00
EVT_041438,CUST_00013,CMP_042,ADV017,PRDT_160,4,0,2026-08-07 02:51:00
EVT_007612,CUST_03298,CMP_034,ADV007,PRDT_153,2,0,2026-08-07 02:53:00
EVT_007104,CUST_04550,CMP_019,ADV019,PRDT_108,5,0,2026-08-07 02:53:00
EVT_013872,CUST_03369,CMP_009,ADV006,PRDT_125,2,0,2026-08-07 03:01:00
EVT_015760,CUST_00202,CMP_015,ADV005,PRDT_100,9,0,2026-08-07 03:06:00
EVT_020008,CUST_03107,CMP_029,ADV001,PRDT_132,6,0,2026-08-07 03:06:00
EVT_001031,CUST_01585,CMP_030,ADV017,PRDT_158,2,0,2026-08-07 03:09:00
EVT_007490,CUST_01514,CMP_013,ADV006,PRDT_125,3,0,2026-08-07 03:11:00
EVT_024226,CUST_02825,CMP_023,ADV014,PRDT_101,7,0,2026-08-07 03:11:00
EVT_003037,CUST_04819,CMP_010,ADV017,PRDT_072,3,0,2026-08-07 03:12:00
EVT_039029,CUST_04867,CMP_049,ADV011,PRDT_117,1,0,2026-08-07 03:12:00
EVT_011235,CUST_03609,CMP_041,ADV005,PRDT_163,7,0,2026-08-07 03:13:00
EVT_011321,CUST_02012,CMP_025,ADV019,PRDT_121,5,0,2026-08-07 03:29:00
EVT_014233,CUST_03814,CMP_009,ADV006,PRDT_177,8,0,2026-08-07 03:43:00
EVT_020189,CUST_04672,CMP_028,ADV004,PRDT_037,4,0,2026-08-07 03:45:00
EVT_031099,CUST_00490,CMP_015,ADV005,PRDT_113,9,0,2026-08-07 03:46:00
EVT_006709,CUST_04311,CMP_006,ADV003,PRDT_089,4,0,2026-08-07 03:48:00
EVT_010397,CUST_00754,CMP_049,ADV011,PRDT_070,6,0,2026-08-07 03:52:00
EVT_036006,CUST_02023,CMP_017,ADV010,PRDT_106,8,0,2026-08-07 03:53:00
EVT_046453,CUST_01539,CMP_026,ADV013,PRDT_107,7,0,2026-08-07 03:54:00
EVT_029249,CUST_03975,CMP_015,ADV005,PRDT_095,1,0,2026-08-07 03:55:00
EVT_034920,CUST_03591,CMP_021,ADV014,PRDT_097,5,0,2026-08-07 03:56:00
EVT_037323,CUST_00934,CMP_028,ADV004,PRDT_170,2,0,2026-08-07 03:57:00
EVT_032081,CUST_04460,CMP_011,ADV005,PRDT_157,6,0,2026-08-07 03:57:00
EVT_025771,CUST_04786,CMP_012,ADV005,PRDT_163,6,0,2026-08-07 03:59:00
EVT_023976,CUST_02498,CMP_005,ADV009,PRDT_080,7,0,2026-08-07 04:04:00
EVT_029757,CUST_01557,CMP_049,ADV011,PRDT_129,2,1,2026-08-07 04:05:00
EVT_041793,CUST_00153,CMP_009,ADV006,PRDT_169,8,0,2026-08-07 04:09:00
EVT_022620,CUST_04076,CMP_019,ADV019,PRDT_013,3,0,2026-08-07 04:12:00
EVT_000445,CUST_01247,CMP_013,ADV006,PRDT_003,10,0,2026-08-07 04:13:00
EVT_030104,CUST_00052,CMP_007,ADV001,PRDT_181,5,0,2026-08-07 04:16:00
EVT_040107,CUST_04341,CMP_032,ADV002,PRDT_041,7,0,2026-08-07 04:18:00
EVT_035987,CUST_04295,CMP_010,ADV017,PRDT_110,4,0,2026-08-07 04:21:00
EVT_047108,CUST_04697,CMP_004,ADV002,PRDT_027,10,0,2026-08-07 04:25:00
EVT_040478,CUST_00621,CMP_021,ADV014,PRDT_101,2,0,2026-08-07 04:32:00
EVT_040025,CUST_03192,CMP_042,ADV017,PRDT_149,2,0,2026-08-07 04:32:00
EVT_047596,CUST_00556,CMP_025,ADV019,PRDT_190,7,0,2026-08-07 04:37:00
EVT_042635,CUST_00184,CMP_018,ADV010,PRDT_078,7,0,2026-08-07 04:42:00
EVT_019513,CUST_04744,CMP_047,ADV014,PRDT_024,4,0,2026-08-07 04:42:00
EVT_021814,CUST_02106,CMP_042,ADV017,PRDT_008,7,0,2026-08-07 04:51:00
EVT_010917,CUST_03627,CMP_026,ADV013,PRDT_060,2,0,2026-08-07 04:56:00
EVT_007861,CUST_03492,CMP_038,ADV012,PRDT_126,9,0,2026-08-07 04:58:00
EVT_019777,CUST_00233,CMP_031,ADV008,PRDT_083,5,1,2026-08-07 05:01:00
EVT_007823,CUST_04011,CMP_021,ADV014,PRDT_054,7,0,2026-08-07 05:03:00
EVT_014668,CUST_04121,CMP_032,ADV002,PRDT_047,3,0,2026-08-07 05:04:00
EVT_009106,CUST_01843,CMP_048,ADV002,PRDT_162,10,0,2026-08-07 05:11:00
EVT_013989,CUST_03902,CMP_039,ADV001,PRDT_099,4,0,2026-08-07 05:11:00
EVT_004269,CUST_00160,CMP_005,ADV009,PRDT_194,10,0,2026-08-07 05:11:00
EVT_044615,CUST_04262,CMP_036,ADV003,PRDT_089,2,0,2026-08-07 05:14:00
EVT_042777,CUST_04139,CMP_047,ADV014,PRDT_050,4,0,2026-08-07 05:17:00
EVT_014855,CUST_02124,CMP_042,ADV017,PRDT_159,4,0,2026-08-07 05:19:00
EVT_017963,CUST_01130,CMP_011,ADV005,PRDT_157,4,0,2026-08-07 05:20:00
EVT_003971,CUST_03323,CMP_035,ADV002,PRDT_122,8,1,2026-08-07 05:22:00
EVT_019212,CUST_03104,CMP_017,ADV010,PRDT_048,1,0,2026-08-07 05:24:00
EVT_006376,CUST_04930,CMP_044,ADV015,PRDT_033,3,0,2026-08-07 05:25:00
EVT_004187,CUST_02417,CMP_032,ADV002,PRDT_001,9,0,2026-08-07 05:25:00
EVT_005741,CUST_02527,CMP_030,ADV017,PRDT_159,1,0,2026-08-07 05:25:00
EVT_031680,CUST_00195,CMP_014,ADV003,PRDT_185,4,0,2026-08-07 05:26:00
EVT_010062,CUST_03144,CMP_014,ADV003,PRDT_136,1,0,2026-08-07 05:28:00
EVT_015338,CUST_02420,CMP_025,ADV019,PRDT_190,7,0,2026-08-07 05:31:00
EVT_044592,CUST_01497,CMP_018,ADV010,PRDT_078,4,0,2026-08-07 05:33:00
EVT_007580,CUST_00576,CMP_005,ADV009,PRDT_082,4,0,2026-08-07 05:33:00
EVT_044294,CUST_01751,CMP_010,ADV017,PRDT_160,9,0,2026-08-07 05:37:00
EVT_008460,CUST_01868,CMP_043,ADV016,PRDT_180,2,0,2026-08-07 05:39:00
EVT_012629,CUST_00306,CMP_048,ADV002,PRDT_001,8,0,2026-08-07 05:47:00
EVT_049359,CUST_02159,CMP_017,ADV010,PRDT_123,3,0,2026-08-07 05:48:00
EVT_015197,CUST_01321,CMP_009,ADV006,PRDT_042,8,0,2026-08-07 05:51:00
EVT_016551,CUST_04473,CMP_034,ADV007,PRDT_114,10,0,2026-08-07 05:53:00
EVT_021391,CUST_03872,CMP_037,ADV018,PRDT_025,4,0,2026-08-07 05:53:00
EVT_038572,CUST_01388,CMP_040,ADV012,PRDT_084,6,0,2026-08-07 06:01:00
EVT_046047,CUST_00456,CMP_012,ADV005,PRDT_095,8,0,2026-08-07 06:03:00
EVT_024256,CUST_04186,CMP_010,ADV017,PRDT_156,2,0,2026-08-07 06:10:00
EVT_031159,CUST_02628,CMP_006,ADV003,PRDT_034,9,0,2026-08-07 06:10:00
EVT_047290,CUST_04252,CMP_015,ADV005,PRDT_017,10,0,2026-08-07 06:13:00
EVT_036206,CUST_03373,CMP_028,ADV004,PRDT_037,6,0,2026-08-07 06:17:00
EVT_009460,CUST_01314,CMP_048,ADV002,PRDT_001,7,0,2026-08-07 06:18:00
EVT_027586,CUST_04083,CMP_035,ADV002,PRDT_176,2,0,2026-08-07 06:20:00
EVT_025974,CUST_02752,CMP_016,ADV005,PRDT_088,4,0,2026-08-07 06:21:00
EVT_035140,CUST_01671,CMP_013,ADV006,PRDT_138,2,0,2026-08-07 06:22:00
EVT_010925,CUST_00561,CMP_024,ADV001,PRDT_164,2,0,2026-08-07 06:22:00
EVT_029784,CUST_01784,CMP_035,ADV002,PRDT_161,8,0,2026-08-07 06:28:00
EVT_034155,CUST_00104,CMP_028,ADV004,PRDT_023,6,0,2026-08-07 06:30:00
EVT_040252,CUST_03074,CMP_050,ADV019,PRDT_121,6,0,2026-08-07 06:30:00
EVT_011796,CUST_01559,CMP_038,ADV012,PRDT_126,6,0,2026-08-07 06:35:00
EVT_040339,CUST_04969,CMP_015,ADV005,PRDT_113,10,0,2026-08-07 06:42:00
EVT_024865,CUST_01787,CMP_004,ADV002,PRDT_041,4,0,2026-08-07 06:45:00
EVT_007582,CUST_04370,CMP_043,ADV016,PRDT_010,8,0,2026-08-07 06:47:00
EVT_041863,CUST_03212,CMP_041,ADV005,PRDT_163,9,0,2026-08-07 06:47:00
EVT_048632,CUST_03237,CMP_024,ADV001,PRDT_200,8,0,2026-08-07 06:56:00
EVT_004702,CUST_00612,CMP_026,ADV013,PRDT_060,2,0,2026-08-07 06:59:00
EVT_009168,CUST_03933,CMP_025,ADV019,PRDT_143,8,0,2026-08-07 07:02:00
EVT_014402,CUST_04026,CMP_017,ADV010,PRDT_048,7,0,2026-08-07 07:04:00
EVT_013347,CUST_02249,CMP_041,ADV005,PRDT_095,5,0,2026-08-07 07:14:00
EVT_008607,CUST_01596,CMP_028,ADV004,PRDT_118,1,0,2026-08-07 07:15:00
EVT_019575,CUST_01112,CMP_049,ADV011,PRDT_178,2,0,2026-08-07 07:17:00
EVT_038534,CUST_01264,CMP_038,ADV012,PRDT_090,3,0,2026-08-07 07:21:00
EVT_044687,CUST_01903,CMP_010,ADV017,PRDT_036,10,0,2026-08-07 07:21:00
EVT_038489,CUST_01791,CMP_042,ADV017,PRDT_160,5,0,2026-08-07 07:23:00
EVT_039976,CUST_00703,CMP_039,ADV001,PRDT_132,4,0,2026-08-07 07:29:00
EVT_000073,CUST_02733,CMP_015,ADV005,PRDT_157,4,0,2026-08-07 07:33:00
EVT_005019,CUST_04303,CMP_029,ADV001,PRDT_067,7,0,2026-08-07 07:37:00
EVT_023837,CUST_01980,CMP_042,ADV017,PRDT_172,8,0,2026-08-07 07:37:00
EVT_049562,CUST_03909,CMP_028,ADV004,PRDT_040,2,0,2026-08-07 07:42:00
EVT_040485,CUST_00628,CMP_050,ADV019,PRDT_018,9,0,2026-08-07 07:44:00
EVT_026814,CUST_01062,CMP_014,ADV003,PRDT_092,9,0,2026-08-07 07:45:00
EVT_031534,CUST_03097,CMP_033,ADV008,PRDT_139,5,0,2026-08-07 07:47:00
EVT_036405,CUST_03786,CMP_015,ADV005,PRDT_017,2,0,2026-08-07 07:51:00
EVT_048097,CUST_03091,CMP_044,ADV015,PRDT_033,7,0,2026-08-07 07:51:00
EVT_023393,CUST_02390,CMP_031,ADV008,PRDT_091,6,0,2026-08-07 07:53:00
